stop_id,time_interval,result
1381036,14,Verbal Warning
1381037,14,Citation
1381038,14,NULL
1381039,14,Citation
1381040,14,Citation
1381041,15,Written Warning
1381042,15,Verbal Warning
1381043,15,Verbal Warning
1381044,15,Citation
1381045,15,NULL
1381046,15,Citation
1381047,15,Verbal Warning
1381048,15,Verbal Warning
1381050,15,Citation
1381049,15,Arrested
1381051,15,NULL
1381052,15,Citation
1381053,15,Verbal Warning
1381054,15,Citation
1381055,15,Verbal Warning
1381056,15,NULL
1381057,15,Citation
1381058,15,Citation
1381059,15,Citation
1381060,15,Citation
1381062,16,Verbal Warning
1381061,15,Citation
1381064,16,Verbal Warning
1381063,15,Citation
1381065,16,NULL
1381066,15,FI
1381067,16,Verbal Warning
1381068,16,NULL
1381070,16,Verbal Warning
1381069,16,Citation
1381071,16,Citation
1381072,16,NULL
1381073,16,Citation
1381074,16,NULL
1381076,16,Citation
1381075,16,NULL
1381077,16,Verbal Warning
1381078,16,Citation
1381079,16,Searched
1381080,16,NULL
1381082,16,Citation
1381081,16,Citation
1381083,16,Citation
1381085,16,NULL
1381084,17,NULL
1381086,16,NULL
1381087,16,NULL
1381089,16,Citation
1381088,17,Citation
1381091,17,Citation
1381090,17,Verbal Warning
1381092,17,NULL
1381093,17,Written Warning
1381094,17,NULL
1381095,17,Verbal Warning
1381096,17,NULL
1381097,17,NULL
1381098,17,Arrested
1381099,17,Citation
1381101,17,Citation
1381100,17,Citation
1381102,17,NULL
1381103,17,Citation
1381104,17,Citation
1381105,17,NULL
1381106,18,Citation
1381107,18,Citation
1381108,18,Citation
1381109,18,Verbal Warning
1381111,18,Citation
1381110,18,NULL
1381112,18,Searched
1381113,17,Citation
1381115,18,Verbal Warning
1381114,18,Citation
1381116,18,Citation
1381117,18,Written Warning
1381118,18,Citation
1381119,18,Verbal Warning
1381121,18,NULL
1381120,18,NULL
1381122,18,Citation
1381124,18,NULL
1381123,18,NULL
1381125,18,FI
1381126,18,Verbal Warning
1381127,18,Citation
1381128,18,Verbal Warning
1381129,18,Citation
1381130,19,Verbal Warning
1381131,17,Arrested
1381132,19,Searched
1381133,19,Citation
1381134,19,Verbal Warning
1381135,19,NULL
1381136,20,Citation
1381137,20,NULL
1381138,19,Citation
1381139,18,Citation
1381140,20,Citation
1381141,20,NULL
1381142,20,NULL
1381143,20,NULL
1381144,20,NULL
1381145,20,NULL
1381146,20,Citation
1381147,21,NULL
1381148,20,Citation
1381149,14,Citation
1381151,21,NULL
1381153,21,Citation
1381155,21,Citation
1381152,14,Citation
1381150,14,Citation
1381154,15,Citation
1381157,15,Citation
1381156,15,Citation
1381159,16,Citation
1381160,16,Citation
1381158,21,Citation
1381161,16,Citation
1381163,17,Citation
1381162,17,Citation
1381164,21,Citation
1381165,09,NULL
1381166,21,Citation
1381167,21,Citation
1381168,22,Verbal Warning
1381169,22,Searched
1381170,10,NULL
1381171,22,Citation
1381172,17,Citation
1381173,22,Citation
1381174,21,Citation
1381175,22,Citation
1381176,22,Verbal Warning
1381177,23,FI
1381178,00,Citation
1381179,00,Citation
1381180,20,Citation
1381181,21,Citation
1381182,00,NULL
1381183,01,Citation
1381184,03,Verbal Warning
1381186,02,Citation
1381185,03,Verbal Warning
1381187,05,Verbal Warning
1381188,06,Verbal Warning
1381189,06,Citation
1381190,07,NULL
1381191,07,Citation
1381192,07,Citation
1381194,07,Citation
1381193,07,Citation
1381195,07,Citation
1381196,07,Citation
1381197,07,Citation
1381199,08,NULL
1381198,07,FI
1381200,08,Verbal Warning
1381202,08,Verbal Warning
1381201,08,Citation
1381203,08,Written Warning
1381204,06,Citation
1381205,08,Verbal Warning
1381206,06,Citation
1381207,08,FI
1381208,07,Citation
1381209,07,Citation
1381210,07,Citation
1381211,07,Citation
1381212,08,Citation
1381213,08,Citation
1381215,08,Citation
1381217,08,Citation
1381214,08,Citation
1381216,08,Verbal Warning
1381218,08,Citation
1381219,08,NULL
1381221,08,Citation
1381220,08,Citation
1381223,08,Citation
1381222,08,NULL
1381224,08,Citation
1381225,09,Verbal Warning
1381226,09,Citation
1381227,07,Citation
1381228,09,Written Warning
1381229,09,Citation
1381230,09,Searched
1381232,09,Verbal Warning
1381231,09,NULL
1381233,09,Citation
1381234,09,Citation
1381235,10,Verbal Warning
1381236,09,Citation
1381237,10,Verbal Warning
1381238,10,Citation
1381239,10,Citation
1381240,10,Verbal Warning
1381241,10,Written Warning
1381242,10,Citation
1381243,10,NULL
1381244,10,Citation
1381246,10,Citation
1381245,10,Citation
1381247,10,Written Warning
1381248,10,Verbal Warning
1381249,10,NULL
1381250,10,Verbal Warning
1381251,11,Verbal Warning
1381252,11,NULL
1381253,11,NULL
1381255,11,Citation
1381254,11,NULL
1381257,10,Citation
1381258,11,Citation
1381256,10,Citation
1381259,11,NULL
1381260,11,NULL
1381261,00,Verbal Warning
1381262,00,Other
1381263,00,NULL
1381264,00,NULL
1381265,00,Citation
1381266,00,Citation
1381267,00,Citation
1381268,13,Verbal Warning
1381269,13,Citation
1381270,13,Verbal Warning
1381271,13,Verbal Warning
1381272,13,Citation
1381273,14,NULL
1381274,13,Citation
1381275,14,Verbal Warning
1381276,13,Verbal Warning
1381277,14,Verbal Warning
1381278,14,Verbal Warning
1381279,14,Verbal Warning
1381280,14,Verbal Warning
1381282,15,Verbal Warning
1381281,14,Citation
1381283,14,Verbal Warning
1381284,15,Citation
1381285,03,Verbal Warning
1381286,15,Verbal Warning
1381287,15,Verbal Warning
1381288,15,Verbal Warning
1381289,15,Written Warning
1381291,15,Citation
1381290,15,Citation
1381293,15,Written Warning
1381292,15,Citation
1381294,15,Written Warning
1381295,15,Citation
1381296,15,Citation
1381297,16,Citation
1381298,15,Verbal Warning
1381300,16,Citation
1381299,15,Citation
1381301,16,Verbal Warning
1381302,16,Citation
1381303,14,NULL
1381304,14,NULL
1381307,15,NULL
1381305,15,NULL
1381306,16,Citation
1381309,15,NULL
1381308,16,Citation
1381310,16,Citation
1381311,15,Citation
1381312,16,Citation
1381314,16,Verbal Warning
1381313,16,Verbal Warning
1381315,16,Citation
1381316,16,Citation
1381317,16,Verbal Warning
1381319,16,Verbal Warning
1381318,16,Verbal Warning
1381320,16,Citation
1381321,16,NULL
1381322,17,Verbal Warning
1381323,16,Written Warning
1381324,16,Verbal Warning
1381326,16,Verbal Warning
1381325,16,NULL
1381327,16,NULL
1381328,17,Verbal Warning
1381330,16,Citation
1381329,16,Citation
1381331,17,NULL
1381332,17,Citation
1381333,17,Verbal Warning
1381334,17,FI
1381335,17,Citation
1381336,17,Verbal Warning
1381337,17,Citation
1381339,17,Verbal Warning
1381338,14,NULL
1381341,17,Citation
1381340,17,Citation
1381342,17,NULL
1381343,18,Citation
1381344,18,Citation
1381345,18,Citation
1381346,18,Verbal Warning
1381347,14,Arrested
1381348,18,Verbal Warning
1381349,15,Citation
1381351,18,Citation
1381350,18,Citation
1381352,18,Citation
1381353,16,Verbal Warning
1381355,19,Verbal Warning
1381354,19,Searched
1381356,19,Citation
1381357,19,Verbal Warning
1381358,19,NULL
1381359,18,Arrested
1381360,20,Citation
1381361,20,Citation
1381362,20,NULL
1381363,14,Citation
1381364,15,Citation
1381366,15,Citation
1381365,15,Citation
1381367,15,Citation
1381369,20,Verbal Warning
1381371,20,Searched
1381373,17,Citation
1381372,17,Citation
1381368,16,Citation
1381370,17,Citation
1381374,17,Citation
1381375,20,NULL
1381376,20,Verbal Warning
1381377,20,NULL
1381378,20,Verbal Warning
1381379,20,Citation
1381380,21,Verbal Warning
1381381,20,NULL
1381382,21,NULL
1381383,21,NULL
1381384,21,Citation
1381385,21,Verbal Warning
1381387,09,Verbal Warning
1381386,21,NULL
1381388,19,FI
1381389,21,Verbal Warning
1381390,21,Citation
1381391,10,Verbal Warning
1381392,16,Arrested
1381393,22,FI
1381394,22,Citation
1381397,21,Citation
1381395,10,Verbal Warning
1381396,22,NULL
1381398,22,NULL
1381399,22,Citation
1381401,22,Verbal Warning
1381403,22,Citation
1381400,22,Verbal Warning
1381402,22,Citation
1381406,19,Verbal Warning
1381405,21,Arrested
1381404,10,Citation
1381407,22,Citation
1381408,22,Written Warning
1381409,22,Written Warning
1381410,22,Citation
1381411,19,NULL
1381412,22,Citation
1381413,22,Citation
1381414,23,Verbal Warning
1381416,23,Citation
1381415,23,Written Warning
1381417,22,Citation
1381418,23,Citation
1381419,22,Citation
1381420,23,Citation
1381421,23,Verbal Warning
1381422,00,Citation
1381423,00,Citation
1381424,00,Citation
1381425,00,Citation
1381426,00,Searched
1381427,00,Verbal Warning
1381428,23,Verbal Warning
1381429,00,Written Warning
1381430,00,Citation
1381432,00,Citation
1381431,17,Arrested
1381433,00,Verbal Warning
1381434,00,Verbal Warning
1381435,00,Citation
1381436,01,Citation
1381437,10,Citation
1381438,01,Citation
1381439,23,Citation
1381440,01,Citation
1381441,02,Verbal Warning
1381442,01,Citation
1381443,02,Citation
1381444,02,Citation
1381445,02,Citation
1381447,03,Verbal Warning
1381446,03,Verbal Warning
1381448,03,Citation
1381449,03,Citation
1381450,04,Verbal Warning
1381451,04,Citation
1381452,04,Citation
1381453,05,Verbal Warning
1381454,05,Verbal Warning
1381455,05,Citation
1381456,03,Citation
1381457,04,Verbal Warning
1381458,05,Citation
1381459,06,Citation
1381460,06,Citation
1381462,07,Verbal Warning
1381461,07,Other
1381464,07,Verbal Warning
1381463,07,Citation
1381466,07,Verbal Warning
1381465,07,Written Warning
1381467,07,Verbal Warning
1381468,07,Written Warning
1381469,08,Citation
1381470,07,Searched
1381471,08,Citation
1381472,08,Citation
1381473,08,Citation
1381474,09,Verbal Warning
1381477,09,Citation
1381475,08,Citation
1381476,09,Verbal Warning
1381478,14,Citation
1381479,15,Citation
1381480,15,Citation
1381481,15,Citation
1381482,19,Written Warning
1381483,19,Written Warning
1381484,09,Citation
1381485,09,Citation
1381486,15,Written Warning
1381487,21,Citation
1381488,19,Citation
1381489,19,Citation
1381490,19,Citation
1381491,18,Citation
1381492,18,Citation
1381493,17,Citation
1381494,17,Citation
1381495,09,Citation
1381496,16,Citation
1381497,23,Citation
1381498,23,Citation
1381499,22,Citation
1381500,20,Citation
1381502,09,Written Warning
1381501,22,Citation
1381503,23,Citation
1381504,00,Citation
1381505,23,Citation
1381506,23,Citation
1381507,23,Citation
1381508,19,Citation
1381509,13,Written Warning
1381510,06,Written Warning
1381511,06,Written Warning
1381512,07,Written Warning
1381513,09,Citation
1381514,09,Citation
1381515,09,Verbal Warning
1381516,10,Verbal Warning
1381518,09,Citation
1381517,10,Verbal Warning
1381519,10,Verbal Warning
1381521,10,Verbal Warning
1381520,06,Citation
1381522,10,Verbal Warning
1381523,10,Citation
1381524,10,Citation
1381525,10,Verbal Warning
1381526,10,Citation
1381527,10,Citation
1381528,10,Citation
1381529,10,Written Warning
1381530,10,Verbal Warning
1381531,11,Written Warning
1381532,11,Written Warning
1381533,11,Verbal Warning
1381534,00,Citation
1381535,00,Written Warning
1381536,00,Citation
1381537,12,Verbal Warning
1381538,00,Verbal Warning
1381539,00,NULL
1381540,11,Verbal Warning
1381541,00,Citation
1381542,00,Citation
1381543,00,Citation
1381544,12,Citation
1381545,13,Citation
1381549,10,Citation
1381547,09,Citation
1381546,09,Written Warning
1381548,09,Citation
1381550,10,Citation
1381552,00,Citation
1381551,10,Citation
1381553,00,Citation
1381555,13,Citation
1381554,13,Verbal Warning
1381556,13,Written Warning
1381557,13,Verbal Warning
1381558,13,FI
1381559,13,Verbal Warning
1381560,00,Citation
1381561,13,Citation
1381562,00,Verbal Warning
1381563,14,Verbal Warning
1381564,13,Citation
1381565,14,NULL
1381566,14,Verbal Warning
1381567,14,Written Warning
1381568,13,Citation
1381569,15,Written Warning
1381570,15,Citation
1381571,15,Verbal Warning
1381572,15,Citation
1381573,15,FI
1381575,15,Citation
1381574,15,Written Warning
1381576,16,Verbal Warning
1381577,16,Verbal Warning
1381579,16,Citation
1381578,16,Citation
1381580,16,Citation
1381581,16,Verbal Warning
1381582,16,Verbal Warning
1381583,17,Citation
1381584,17,Written Warning
1381585,17,Verbal Warning
1381586,17,Verbal Warning
1381587,17,Citation
1381588,16,Citation
1381589,17,Verbal Warning
1381590,17,Verbal Warning
1381591,17,Citation
1381592,17,Citation
1381593,18,Citation
1381594,17,Citation
1381595,17,Citation
1381596,17,Citation
1381598,17,Citation
1381597,17,Citation
1381599,18,Searched
1381600,17,Citation
1381601,18,Verbal Warning
1381602,15,NULL
1381603,18,Citation
1381605,18,Verbal Warning
1381604,18,Verbal Warning
1381607,18,Written Warning
1381606,18,Written Warning
1381608,18,Verbal Warning
1381609,18,Citation
1381610,19,Citation
1381611,19,Written Warning
1381612,18,Citation
1381613,19,Verbal Warning
1381614,19,Verbal Warning
1381615,19,Verbal Warning
1381616,19,Verbal Warning
1381617,19,Verbal Warning
1381618,19,Citation
1381619,19,Verbal Warning
1381620,19,Verbal Warning
1381621,19,Citation
1381623,20,Searched
1381622,20,Citation
1381624,20,Verbal Warning
1381625,19,Citation
1381626,20,Citation
1381627,20,NULL
1381628,20,Citation
1381629,21,Verbal Warning
1381630,21,Verbal Warning
1381631,21,Verbal Warning
1381632,21,Verbal Warning
1381634,21,Citation
1381633,21,Verbal Warning
1381635,21,Citation
1381636,21,NULL
1381637,21,Citation
1381638,21,Citation
1381639,21,Citation
1381640,22,Written Warning
1381641,22,FI
1381642,22,Verbal Warning
1381643,22,Citation
1381644,22,Searched
1381645,22,Citation
1381647,22,Verbal Warning
1381646,22,Verbal Warning
1381648,23,Verbal Warning
1381649,23,Verbal Warning
1381650,23,Citation
1381651,21,Arrested
1381653,23,Verbal Warning
1381652,11,Verbal Warning
1381654,23,Citation
1381655,23,Citation
1381656,23,Citation
1381657,23,NULL
1381658,22,Citation
1381659,23,Citation
1381660,00,Verbal Warning
1381662,00,Verbal Warning
1381661,00,Verbal Warning
1381663,21,Arrested
1381664,23,Citation
1381666,00,Citation
1381665,23,Citation
1381667,01,Arrested
1381668,00,Verbal Warning
1381669,00,Verbal Warning
1381670,00,Written Warning
1381671,01,NULL
1381672,02,Verbal Warning
1381673,02,Verbal Warning
1381674,03,Verbal Warning
1381675,21,Citation
1381676,21,Citation
1381677,03,Citation
1381678,22,Citation
1381679,22,Citation
1381680,00,Citation
1381681,02,Citation
1381682,03,Citation
1381683,04,Verbal Warning
1381684,04,Other
1381685,05,NULL
1381686,06,Citation
1381687,05,Citation
1381688,06,Verbal Warning
1381689,06,Citation
1381690,06,Verbal Warning
1381691,06,Citation
1381692,06,Citation
1381695,13,Written Warning
1381693,11,Written Warning
1381694,06,Written Warning
1381697,07,Citation
1381699,07,Citation
1381696,14,Written Warning
1381698,13,Citation
1381700,10,Citation
1381702,07,Citation
1381704,14,Citation
1381701,13,Citation
1381703,14,Citation
1381705,07,Citation
1381707,07,Written Warning
1381708,08,Citation
1381706,08,Citation
1381709,08,Citation
1381710,08,Citation
1381713,09,Citation
1381711,09,Citation
1381712,09,Citation
1381714,07,Verbal Warning
1381716,07,NULL
1381715,06,Citation
1381717,07,Verbal Warning
1381718,07,Citation
1381719,07,Verbal Warning
1381720,07,Citation
1381721,07,Verbal Warning
1381722,07,Citation
1381723,08,Written Warning
1381724,08,Verbal Warning
1381725,07,Citation
1381726,07,Citation
1381727,07,Citation
1381728,08,Citation
1381730,07,Citation
1381729,08,Citation
1381731,08,Verbal Warning
1381732,08,Verbal Warning
1381733,08,Citation
1381734,07,Citation
1381735,08,Verbal Warning
1381737,09,Citation
1381736,07,Citation
1381738,09,Verbal Warning
1381739,09,Citation
1381740,09,Citation
1381741,09,Citation
1381742,09,FI
1381743,10,Verbal Warning
1381744,10,Citation
1381745,10,Citation
1381746,10,Verbal Warning
1381747,10,Verbal Warning
1381748,11,Citation
1381749,11,NULL
1381751,11,Citation
1381750,11,Verbal Warning
1381752,11,Citation
1381753,11,Citation
1381754,00,Verbal Warning
1381755,13,Verbal Warning
1381756,14,Verbal Warning
1381757,14,Verbal Warning
1381758,14,Citation
1381759,08,Citation
1381760,09,Citation
1381761,09,Written Warning
1381763,10,Citation
1381762,09,Citation
1381764,10,Citation
1381766,11,Citation
1381765,10,Citation
1381767,11,Citation
1381769,14,Citation
1381768,14,Citation
1381770,14,Citation
1381771,14,Citation
1381772,15,Verbal Warning
1381773,00,Citation
1381774,16,Verbal Warning
1381775,15,Citation
1381776,16,Verbal Warning
1381777,16,Citation
1381778,16,Citation
1381779,15,Citation
1381780,17,Citation
1381782,17,Searched
1381781,17,Citation
1381783,17,Citation
1381784,17,Citation
1381785,17,Citation
1381786,17,Citation
1381787,18,Verbal Warning
1381788,18,Verbal Warning
1381789,18,Citation
1381790,18,NULL
1381791,19,FI
1381792,19,Verbal Warning
1381793,19,Citation
1381794,19,Citation
1381795,19,Verbal Warning
1381796,19,Verbal Warning
1381797,19,Citation
1381798,19,Verbal Warning
1381799,19,Searched
1381800,20,Citation
1381801,20,Verbal Warning
1381802,15,Citation
1381803,20,Citation
1381804,20,Citation
1381805,08,Written Warning
1381806,13,Written Warning
1381807,13,Citation
1381808,13,Citation
1381809,05,Citation
1381810,06,Citation
1381811,02,Citation
1381812,07,Citation
1381813,07,Citation
1381814,07,Citation
1381815,08,Citation
1381816,08,Citation
1381817,08,Citation
1381818,08,Citation
1381819,09,Citation
1381820,09,Citation
1381821,19,NULL
1381822,09,Citation
1381823,18,Written Warning
1381824,20,Citation
1381825,20,Verbal Warning
1381826,08,NULL
1381827,20,Verbal Warning
1381828,14,Written Warning
1381829,13,Verbal Warning
1381830,20,NULL
1381831,11,Written Warning
1381832,10,Written Warning
1381833,13,Written Warning
1381834,13,Citation
1381835,13,Citation
1381836,10,Citation
1381837,10,Citation
1381838,10,Citation
1381839,10,Citation
1381840,10,Citation
1381841,07,Citation
1381842,08,Citation
1381843,20,Citation
1381844,21,Citation
1381845,08,Citation
1381846,20,Citation
1381847,20,Written Warning
1381848,09,Citation
1381849,10,Citation
1381850,10,Citation
1381851,10,Citation
1381853,20,Verbal Warning
1381852,10,Citation
1381854,11,Citation
1381855,11,Citation
1381856,11,Citation
1381857,13,Citation
1381858,09,Citation
1381859,14,Citation
1381860,05,Citation
1381861,06,Citation
1381862,06,Citation
1381864,21,Verbal Warning
1381865,20,Citation
1381863,07,Citation
1381866,09,Citation
1381867,07,Citation
1381868,08,Citation
1381869,08,Citation
1381870,09,Citation
1381871,09,Citation
1381872,10,Citation
1381873,10,Citation
1381874,10,Citation
1381875,11,Citation
1381876,11,Citation
1381877,21,NULL
1381878,21,Verbal Warning
1381879,21,Verbal Warning
1381880,22,Verbal Warning
1381882,22,Verbal Warning
1381881,22,Verbal Warning
1381883,22,Verbal Warning
1381885,22,Verbal Warning
1381884,22,Verbal Warning
1381886,22,Citation
1381887,22,Verbal Warning
1381888,23,Verbal Warning
1381889,22,Verbal Warning
1381890,10,Verbal Warning
1381891,22,Written Warning
1381892,22,Citation
1381893,21,Citation
1381894,10,Citation
1381895,22,Citation
1381896,22,Verbal Warning
1381898,22,Verbal Warning
1381897,22,Written Warning
1381899,23,Verbal Warning
1381900,22,Citation
1381901,18,Searched
1381902,11,Verbal Warning
1381903,22,Citation
1381904,22,Searched
1381905,11,Written Warning
1381906,23,Written Warning
1381907,23,Citation
1381908,23,Verbal Warning
1381909,23,Citation
1381910,11,Citation
1381911,12,Citation
1381912,12,Citation
1381913,12,Citation
1381915,23,Verbal Warning
1381914,07,Citation
1381916,08,Citation
1381917,07,Citation
1381918,07,Citation
1381919,07,Citation
1381920,10,Citation
1381921,10,Citation
1381922,09,Citation
1381923,09,Citation
1381924,09,Citation
1381925,08,Citation
1381926,00,Citation
1381927,00,Verbal Warning
1381928,07,Citation
1381930,00,Verbal Warning
1381929,23,Citation
1381931,00,Verbal Warning
1381932,07,Citation
1381933,07,Citation
1381934,10,Citation
1381935,08,Citation
1381936,23,Arrested
1381937,23,Citation
1381938,00,Verbal Warning
1381939,00,Citation
1381940,00,Citation
1381941,01,Written Warning
1381942,01,Verbal Warning
1381943,12,Citation
1381944,09,Citation
1381945,09,Citation
1381946,10,Citation
1381947,10,Citation
1381948,11,Citation
1381949,12,Citation
1381950,12,Citation
1381951,01,Verbal Warning
1381952,12,Written Warning
1381953,12,Citation
1381954,13,Citation
1381955,13,Citation
1381956,01,Citation
1381957,16,Citation
1381958,10,Written Warning
1381959,08,Citation
1381960,01,Verbal Warning
1381961,10,Citation
1381962,10,Citation
1381963,08,Citation
1381964,05,Citation
1381966,01,Citation
1381965,01,Verbal Warning
1381968,02,Verbal Warning
1381967,13,Citation
1381969,10,Citation
1381970,10,Citation
1381971,10,Citation
1381972,10,Citation
1381973,10,Citation
1381974,10,Citation
1381975,01,Citation
1381976,09,Citation
1381977,09,Citation
1381978,09,Citation
1381979,09,Citation
1381980,09,Citation
1381981,08,Citation
1381982,08,Citation
1381983,02,Verbal Warning
1381984,02,Verbal Warning
1381985,02,Citation
1381986,03,Searched
1381987,05,Arrested
1381988,05,Citation
1381989,07,Verbal Warning
1381990,07,Citation
1381993,07,Citation
1381991,11,Citation
1381992,10,Citation
1381995,07,Citation
1381994,07,Citation
1381996,07,Citation
1381997,13,Citation
1381998,13,Citation
1381999,13,Citation
1382000,07,Citation
1382001,13,Citation
1382002,14,Citation
1382003,07,Citation
1382004,07,Verbal Warning
1382006,07,Citation
1382005,07,Verbal Warning
1382007,07,Citation
1382008,10,Arrested
1382009,11,Arrested
1382010,07,Arrested
1382011,08,Written Warning
1382012,08,Verbal Warning
1382013,08,Verbal Warning
1382014,08,Citation
1382015,08,Written Warning
1382016,08,Verbal Warning
1382017,08,Citation
1382018,09,Verbal Warning
1382019,09,Verbal Warning
1382020,09,Citation
1382021,09,Citation
1382022,09,Verbal Warning
1382023,09,Citation
1382024,10,Citation
1382025,10,Citation
1382026,10,Citation
1382027,10,Verbal Warning
1382028,10,Verbal Warning
1382029,10,Verbal Warning
1382030,10,Verbal Warning
1382031,11,Verbal Warning
1382032,11,Citation
1382033,11,Verbal Warning
1382034,11,Citation
1382036,11,Citation
1382035,11,Verbal Warning
1382037,11,Citation
1382038,11,Citation
1382039,12,Verbal Warning
1382040,00,Citation
1382041,00,Citation
1382042,00,Verbal Warning
1382043,00,Verbal Warning
1382044,00,Verbal Warning
1382045,00,Verbal Warning
1382046,00,Citation
1382047,00,Citation
1382048,05,Citation
1382049,13,FI
1382050,08,Citation
1382051,08,Citation
1382052,07,Citation
1382053,07,Citation
1382054,12,Citation
1382055,13,Citation
1382056,05,Citation
1382057,14,Written Warning
1382058,12,Citation
1382059,12,Citation
1382060,12,Citation
1382061,13,Citation
1382062,13,Citation
1382063,13,Citation
1382064,14,Citation
1382065,11,Citation
1382066,14,Citation
1382067,12,Citation
1382068,10,Citation
1382069,10,Citation
1382070,10,Citation
1382071,01,Citation
1382072,09,Citation
1382073,05,Citation
1382074,00,Citation
1382075,09,Citation
1382078,13,Citation
1382077,08,Citation
1382079,08,Citation
1382080,08,Citation
1382081,10,Citation
1382082,13,FI
1382083,10,Citation
1382084,16,Written Warning
1382085,10,Written Warning
1382086,11,Written Warning
1382087,14,Written Warning
1382088,00,Written Warning
1382089,12,NULL
1382090,12,NULL
1382091,12,Written Warning
1382093,13,Citation
1382092,12,Written Warning
1382094,05,Citation
1382095,11,Citation
1382096,13,Citation
1382097,13,Citation
1382098,09,Citation
1382099,09,Citation
1382100,09,Citation
1382101,10,Citation
1382102,10,Citation
1382103,10,Citation
1382104,10,Citation
1382105,12,Citation
1382107,13,Citation
1382106,12,Citation
1382108,13,Citation
1382109,13,Citation
1382110,14,Citation
1382111,14,Citation
1382112,10,Citation
1382113,09,Citation
1382114,09,Citation
1382115,09,Citation
1382116,12,Citation
1382117,12,Citation
1382118,13,Citation
1382119,08,Citation
1382120,08,Citation
1382121,08,Citation
1382122,08,Citation
1382123,09,Citation
1382124,09,Citation
1382125,10,Citation
1382126,10,Citation
1382127,11,Citation
1382128,11,Citation
1382129,07,Citation
1382130,07,Citation
1382131,05,Citation
1382132,14,Citation
1382133,14,Citation
1382134,12,Citation
1382135,11,Citation
1382136,11,Citation
1382137,11,Citation
1382138,09,Citation
1382139,08,Citation
1382140,08,Citation
1382141,10,Citation
1382142,13,Citation
1382143,13,Citation
1382144,12,Citation
1382145,13,Citation
1382146,12,Citation
1382147,10,Citation
1382148,10,Citation
1382149,14,Citation
1382150,10,Citation
1382151,09,Citation
1382152,09,Citation
1382153,09,Citation
1382154,08,Citation
1382155,08,Citation
1382157,14,Citation
1382159,15,Citation
1382158,15,Citation
1382156,08,Citation
1382160,07,Citation
1382161,07,Citation
1382162,07,Citation
1382163,10,Citation
1382174,21,Citation
1382166,16,Citation
1382168,17,Citation
1382170,17,Citation
1382165,16,Citation
1382172,18,Citation
1382167,16,Citation
1382169,19,Citation
1382171,18,Citation
1382173,20,Citation
1382175,22,Citation
1382164,10,Citation
1382176,12,Citation
1382177,12,Citation
1382178,11,Citation
1382179,12,Citation
1382180,13,Citation
1382182,14,Citation
1382184,14,Citation
1382186,20,Citation
1382183,14,Verbal Warning
1382185,14,Citation
1382181,14,Citation
1382187,14,Citation
1382188,19,Citation
1382189,16,Citation
1382190,16,Citation
1382191,14,Verbal Warning
1382192,14,Citation
1382193,14,Citation
1382194,14,Citation
1382195,14,Citation
1382196,14,Written Warning
1382197,15,Citation
1382199,07,Citation
1382198,15,Verbal Warning
1382200,07,Citation
1382202,08,Citation
1382204,08,Citation
1382201,07,Citation
1382203,08,Citation
1382205,15,Citation
1382207,09,Citation
1382208,14,Citation
1382206,09,Citation
1382209,10,Citation
1382210,09,Citation
1382211,15,Verbal Warning
1382212,10,Citation
1382214,15,Citation
1382213,10,Citation
1382217,00,Citation
1382216,00,Citation
1382215,00,Citation
1382218,15,Citation
1382220,14,Citation
1382219,13,Citation
1382221,14,Citation
1382223,13,Searched
1382222,14,Citation
1382226,15,Citation
1382225,15,Verbal Warning
1382224,15,NULL
1382227,15,Verbal Warning
1382228,15,Citation
1382229,15,Verbal Warning
1382231,16,Verbal Warning
1382230,15,Verbal Warning
1382232,15,Citation
1382233,15,Verbal Warning
1382234,16,Verbal Warning
1382235,15,Citation
1382237,16,Verbal Warning
1382236,16,Verbal Warning
1382238,16,NULL
1382239,16,Citation
1382240,15,Citation
1382241,16,Citation
1382242,16,Verbal Warning
1382243,16,Citation
1382244,16,Citation
1382245,16,Citation
1382246,16,Verbal Warning
1382247,16,Verbal Warning
1382248,17,Verbal Warning
1382249,16,Citation
1382250,17,Verbal Warning
1382251,16,Citation
1382252,17,Verbal Warning
1382253,17,Verbal Warning
1382254,17,Citation
1382255,17,NULL
1382256,17,Citation
1382257,17,Citation
1382258,17,Verbal Warning
1382259,17,Citation
1382260,17,Citation
1382261,17,Verbal Warning
1382262,18,Verbal Warning
1382263,18,Citation
1382264,19,Citation
1382265,19,NULL
1382266,17,NULL
1382270,18,NULL
1382268,18,NULL
1382267,18,NULL
1382269,18,NULL
1382271,19,Verbal Warning
1382272,19,Verbal Warning
1382273,19,Verbal Warning
1382274,20,Verbal Warning
1382275,20,Verbal Warning
1382276,19,NULL
1382277,20,NULL
1382278,20,NULL
1382279,20,Verbal Warning
1382280,20,Citation
1382281,21,Verbal Warning
1382282,18,Verbal Warning
1382283,16,Searched
1382284,21,Citation
1382285,21,Verbal Warning
1382286,21,Verbal Warning
1382287,21,Citation
1382289,21,Verbal Warning
1382288,21,Citation
1382290,21,Verbal Warning
1382291,22,Verbal Warning
1382292,22,Verbal Warning
1382293,22,Searched
1382294,22,Verbal Warning
1382295,15,Citation
1382296,22,Verbal Warning
1382297,22,Verbal Warning
1382298,20,Citation
1382299,22,Citation
1382300,23,Verbal Warning
1382301,22,Citation
1382302,23,Searched
1382303,22,Verbal Warning
1382304,23,Citation
